episode,total_steps,episode_reward,episode_length,mean_reward_100,vehicles_processed,total_waiting_time,final_queue_length,convergence_metric,training_time_hours
283,0,-281,20,-279.79,3,0,0,-19.0,0.03371359805266062
284,0,-221,17,-279.14,0,0,0,-9.5,0.03372472928629981
285,0,-326,24,-279.8,2,0,0,-5.0,0.0337396600511339
286,0,-276,20,-279.4,6,0,0,4.0,0.033751226531134715
287,0,-281,20,-277.41,0,0,0,-9.5,0.033769801656405134
288,0,-246,18,-277.34,4,0,0,3.5,0.03378387987613678
289,0,-266,19,-276.94,0,0,0,8.5,0.03379894514878591
290,0,-306,21,-277.49,0,0,0,0.5,0.03381742815176646
291,0,-231,16,-277.29,0,0,0,4.5,0.03383536756038666
292,0,-246,18,-276.54,3,0,0,-0.5,0.03385729293028514
293,0,-256,18,-275.64,0,0,0,3.5,0.03387224303351508
294,0,-236,17,-271.99,0,0,0,-5.0,0.033885369367069665
295,0,-311,22,-271.99,0,0,0,-2.0,0.03390242616335551
296,0,-276,20,-271.54,0,0,0,-4.5,0.03392114837964376
297,0,-286,21,-271.94,0,0,0,2.5,0.033952601949373884
298,0,-296,21,-272.74,0,0,0,-9.0,0.033978352745374044
299,0,-296,21,-272.44,0,0,0,-13.0,0.033996448914210005
300,0,-271,19,-271.59,0,0,0,-2.0,0.03401089840465122
301,0,-261,19,-271.14,0,0,0,-7.0,0.034030003282758924
302,0,-296,21,-271.29,6,0,0,-10.5,0.03405443171660105
303,0,-276,19,-271.49,0,0,0,-15.0,0.03406970573796166
304,0,-211,15,-271.04,0,0,0,-11.0,0.03408033794826931
305,0,-291,20,-269.29,0,0,0,-10.5,0.03409453140364753
306,0,-311,23,-270.29,0,0,0,-14.0,0.034111655089590284
307,0,-236,17,-269.84,2,0,0,-8.5,0.03412745045291053
308,0,-251,18,-268.84,0,0,0,1.0,0.03414099269443088
309,0,-271,19,-268.74,0,0,0,6.5,0.034160640901989406
310,0,-351,24,-268.89,0,0,0,-5.0,0.03417899615234799
311,0,-256,18,-269.04,0,0,0,-1.5,0.03419288290871514
312,0,-281,20,-269.34,2,0,0,5.0,0.03420693490240309
313,0,-221,16,-268.94,0,0,0,12.5,0.034219710297054715
314,0,-286,20,-269.24,0,0,0,2.5,0.034238125483194985
315,0,-246,18,-268.94,4,0,0,5.0,0.034251593814955815
316,0,-276,20,-268.19,3,0,0,12.0,0.03426493803660075
317,0,-251,18,-267.85,0,0,0,5.5,0.034277476006084016
318,0,-256,18,-268.0,0,0,0,0.5,0.03429134123855167
319,0,-206,15,-267.35,2,0,0,4.5,0.03430276976691352
320,0,-231,16,-266.8,3,0,0,24.5,0.034320269425710044
321,0,-271,19,-265.95,0,0,0,22.5,0.03433940377500322
322,0,-251,18,-265.4,0,0,0,24.0,0.034362709985839
323,0,-271,19,-265.6,0,0,0,13.5,0.03437724815474616
324,0,-311,22,-265.65,0,0,0,18.5,0.03439410441451603
325,0,-266,19,-266.06,0,0,0,12.0,0.034408040179146664
326,0,-311,22,-266.01,0,0,0,5.0,0.03442678358819749
327,0,-281,20,-266.46,0,0,0,3.5,0.03445714718765683
328,0,-311,22,-267.27,0,0,0,-1.5,0.03447888625992669
329,0,-286,20,-268.07,0,0,0,-16.0,0.03450728317101796
330,0,-241,17,-268.12,2,0,0,-29.0,0.034525283442603215
331,0,-261,18,-268.17,0,0,0,-26.5,0.03453906893730164
332,0,-206,16,-267.62,0,0,0,-25.0,0.03455250488387214
333,0,-296,21,-267.92,0,0,0,-22.5,0.03457096450858646
334,0,-251,18,-267.62,0,0,0,-14.0,0.034587223132451377
335,0,-281,20,-267.62,0,0,0,-13.5,0.034605809648831684
336,0,-261,19,-266.47,0,0,0,-5.0,0.034621773958206176
337,0,-206,15,-265.82,2,0,0,5.5,0.03463968886269463
338,0,-256,19,-264.82,3,0,0,16.5,0.03465307076772054
339,0,-251,18,-264.7,0,0,0,28.0,0.03466453505886925
340,0,-281,20,-265.05,0,0,0,25.0,0.03467753575907813
341,0,-281,20,-265.4,0,0,0,22.0,0.03469437082608541
342,0,-221,16,-265.16,0,0,0,16.0,0.03470790677600437
343,0,-276,19,-264.51,0,0,0,20.5,0.034725867708524066
344,0,-306,21,-265.25,0,0,0,9.0,0.03474319722917345
345,0,-241,18,-264.7,6,0,0,14.5,0.034755360351668464
346,0,-266,19,-265.0,0,0,0,9.0,0.03476833674642775
347,0,-291,21,-265.7,0,0,0,-7.0,0.034785631431473625
348,0,-236,17,-265.35,0,0,0,-10.5,0.03479584376017253
349,0,-276,20,-265.8,0,0,0,-16.5,0.03481195138560401
350,0,-206,15,-264.7,0,0,0,-5.0,0.03482720507515801
351,0,-281,20,-265.3,0,0,0,-3.0,0.0348532321718004
352,0,-311,22,-265.4,0,0,0,-10.5,0.03487492541472117
353,0,-231,16,-265.4,0,0,0,-8.0,0.03488559914959802
354,0,-236,17,-264.7,0,0,0,4.5,0.0348968991306093
355,0,-286,21,-265.2,0,0,0,-4.0,0.03491467171245151
356,0,-216,15,-264.55,0,0,0,1.5,0.034927497506141665
357,0,-246,17,-265.0,0,0,0,14.5,0.03494587116771274
358,0,-286,21,-265.3,0,0,0,7.5,0.034971763292948405
359,0,-256,19,-265.35,0,0,0,12.0,0.0349926405482822
360,0,-236,17,-264.25,0,0,0,1.5,0.03501278625594245
361,0,-221,16,-263.8,0,0,0,7.5,0.03502519057856666
362,0,-246,17,-263.6,0,0,0,23.0,0.035039667752054006
363,0,-251,18,-263.35,0,0,0,16.5,0.03505258619785309
364,0,-221,16,-262.9,0,0,0,11.0,0.035064162214597065
365,0,-266,19,-263.05,0,0,0,17.5,0.035078329311476815
366,0,-291,21,-263.6,0,0,0,5.0,0.03509703417619069
367,0,-246,18,-263.4,1,0,0,0.5,0.035112809671296014
368,0,-321,22,-264.15,0,0,0,2.0,0.03513442012998793
369,0,-236,17,-264.15,0,0,0,2.0,0.03514557249016232
