episode,total_steps,episode_reward,episode_length,mean_reward_100,vehicles_processed,total_waiting_time,final_queue_length,convergence_metric,training_time_hours
322,0,-189,19,-194.28,0,0,0,6.5,0.015290906760427686
323,0,-172,17,-193.52,0,0,0,2.200000000000017,0.015314025945133633
324,0,-237,22,-194.01,0,0,0,1.1999999999999886,0.015344417757458158
325,0,-205,20,-194.5,0,0,0,3.4000000000000057,0.015374258822864957
326,0,-183,18,-194.33,0,0,0,-3.3000000000000114,0.015402216513951619
327,0,-184,19,-194.29,0,0,0,-9.0,0.01542880760298835
328,0,-177,17,-194.35,0,0,0,-8.0,0.015454185273912218
329,0,-150,15,-194.13,0,0,0,3.5,0.015477459496921963
330,0,-193,18,-193.46,0,0,0,3.5,0.01550364289018843
331,0,-149,14,-192.4,0,0,0,2.6999999999999886,0.015522803399297926
332,0,-183,18,-192.62,0,0,0,3.8999999999999773,0.015544494655397203
333,0,-171,16,-192.5,0,0,0,4.0,0.015567446947097779
334,0,-215,20,-192.48,0,0,0,10.0,0.015590529508060879
335,0,-194,19,-191.38,0,0,0,10.5,0.015617496371269225
336,0,-183,18,-191.39,0,0,0,11.099999999999994,0.0156422487894694
337,0,-194,19,-191.45,0,0,0,11.900000000000006,0.015711764295895894
338,0,-204,19,-191.45,0,0,0,8.700000000000017,0.01574791669845581
339,0,-227,22,-192.22,0,0,0,-7.200000000000017,0.015778973433706496
340,0,-190,20,-192.02,0,0,0,-6.900000000000006,0.01580497430430518
341,0,-172,17,-191.47,0,0,0,-9.400000000000006,0.015827953153186376
342,0,-205,20,-191.53,0,0,0,-12.199999999999989,0.015859625803099738
343,0,-172,17,-190.87,0,0,0,-12.400000000000006,0.015883579320377775
344,0,-209,19,-190.95,0,0,0,-14.0,0.015907062424553767
345,0,-226,21,-191.17,0,0,0,-18.299999999999983,0.015939284033245512
346,0,-205,20,-191.28,0,0,0,-20.5,0.015965767370329963
347,0,-194,19,-191.39,0,0,0,-19.5,0.015993471542994183
348,0,-171,16,-191.05,0,0,0,-13.5,0.01601718498600854
349,0,-177,17,-190.67,0,0,0,-0.799999999999983,0.01604023940033383
350,0,-172,17,-190.4,0,0,0,0.6999999999999886,0.016061033010482787
351,0,-183,18,-190.24,0,0,0,1.9000000000000057,0.016087410714891223
352,0,-227,22,-190.25,0,0,0,1.9000000000000057,0.01611770239141252
353,0,-227,22,-190.8,0,0,0,-3.5,0.016147281527519226
354,0,-266,26,-191.41,0,0,0,-9.800000000000011,0.01624891135427687
355,0,-194,19,-191.74,0,0,0,-3.4000000000000057,0.016276522013876173
356,0,-210,20,-192.23,0,0,0,-1.6999999999999886,0.01630320429801941
357,0,-138,13,-192.0,0,0,0,3.9000000000000057,0.016323557959662543
358,0,-260,25,-192.77,0,0,0,-8.300000000000011,0.01635624885559082
359,0,-194,19,-192.77,0,0,0,-15.0,0.016381330026520622
360,0,-216,21,-192.66,0,0,0,-21.19999999999999,0.016409082147810193
361,0,-182,17,-192.65,0,0,0,-20.0,0.016428696513175963
362,0,-183,18,-192.16,0,0,0,-13.400000000000006,0.01645111044247945
